runNumber() eventNumber() chargedFE.eta() chargedFE.phi() chargedFE.e() chargedFE.pt() charge() signalType()
410000 21654 0.525479 0.601675 1087.48 944.99 1 8208 
410000 21654 -1.01927 -1.15057 1485.08 944.119 -1 8208 
410000 21654 -2.16622 -0.642457 4161.09 940.905 -1 8208 
410000 21654 1.22615 1.15341 1743.81 939.195 -1 8208 
410000 21654 -0.542609 -1.52756 1086.4 936.171 1 8208 
410000 21654 1.23972 -0.955894 1742.95 928.046 -1 8208 
410000 21654 -0.665115 2.88327 1141.46 921.451 -1 8208 
410000 21654 2.40283 2.97331 5119.63 918.399 -1 8208 
410000 21654 -1.63923 1.91442 2454.72 916.97 -1 8208 
410000 21654 -1.18554 1.29526 1635.98 911.119 1 8208 
410000 21654 -1.42605 -1.042 2007.05 909.57 1 8208 
410000 21654 0.820513 -2.45764 1227.31 899.266 1 8208 
410000 21654 -1.60579 3.01013 2309.73 889.728 1 8208 
410000 21654 0.76726 -0.343129 1168.64 886.34 -1 8208 
410000 21654 -2.45719 -1.11944 5194.23 883.233 -1 8208 
410000 21654 -2.33699 -2.58038 4566.13 873.772 -1 8208 
410000 21654 -0.340583 0.749832 924.319 863.172 -1 8208 
410000 21654 1.38315 -0.618711 1820.1 856.371 1 8208 
410000 21654 -1.14175 -0.679142 1480.69 854.177 -1 8208 
410000 21654 1.25861 -0.125743 1594.44 834.949 1 8208 
410000 21654 2.36595 1.41361 4476.87 832.655 -1 8208 
410000 21654 -0.925349 -2.55254 1212.04 824.884 1 8208 
410000 21654 1.16739 1.72549 1455.08 821.824 1 8208 
410000 21654 -0.785732 -2.9545 1027.37 768.242 1 8208 
410000 21654 1.63297 -0.793236 1937.15 727.123 -1 8208 
410000 21654 -2.33502 -0.779518 3395.37 650.748 -1 8208 
410000 21654 2.3765 0.33731 3415.98 628.566 -1 8208 
410000 21654 -1.95781 -0.324681 1879.17 518.751 -1 8208 
410000 21654 -0.417518 3.09048 39361.8 36163.5 -1 8208 
410000 21654 -0.413729 3.08044 13516.3 12436 -1 8208 
410000 21654 -1.08674 -1.77514 49606 30046.8 -1 8208 
410000 21654 -0.798321 0.645727 9940.91 7440.37 -1 8208 
410000 21654 1.84821 1.28843 24176.6 7431.99 1 8208 
410000 21654 1.89077 1.43876 3041.11 896.744 1 8208 
410000 21654 -1.98399 -2.4643 23804.1 6425.43 -1 8208 
410000 21654 -1.88273 1.54492 15191.2 4518.56 -1 8208 
410000 21654 -0.633449 0.642582 5226.27 4326.89 -1 8208 
410000 21654 -0.888498 0.975402 5883.43 4138.09 1 8208 
410000 21654 -0.831391 0.683262 4505.27 3296.62 -1 8208 
410000 21654 -1.96133 1.6396 14951.6 4124.73 1 8208 
410000 21654 -0.895572 0.629883 5832.17 4081.4 -1 8208 
410000 21654 1.08471 -0.816837 6635.07 4024.53 1 8208 
410000 21654 1.09054 -0.788794 4817.36 2907.88 1 8208 
410000 21654 1.48908 -0.92118 9227.6 3961.07 -1 8208 
410000 21654 1.4168 -1.25693 1945.86 888.997 -1 8208 
410000 21654 -1.79539 1.52448 11794 3811.71 1 8208 
410000 21654 -2.18781 -1.24325 16509.9 3657.43 1 8208 
410000 21654 1.26146 2.47538 6874.6 3604.35 -1 8208 
410000 21654 -1.76788 1.72583 10461.2 3469.9 1 8208 
410000 21654 1.67993 2.07628 9330.76 3361.1 -1 8208 
410000 21654 -1.72423 1.49207 8698.23 3006 -1 8208 
410000 21654 -1.87178 -2.47173 8819.54 2650.68 1 8208 
410000 21654 -0.922261 1.71794 3805.31 2611.25 -1 8208 
410000 21654 0.874062 -0.290644 3670.45 2606.93 1 8208 
410000 21654 0.86878 -0.839987 3556.7 2535.4 -1 8208 
410000 21654 1.10359 -0.390321 4324.85 2583.25 1 8208 
410000 21654 -1.06337 0.750927 4137.5 2551.46 1 8208 
410000 21654 0.455548 2.90659 2789.39 2519.88 -1 8208 
410000 21654 -1.83973 1.48939 7624.42 2362.41 -1 8208 
410000 21654 -1.96604 1.75468 8545.05 2346.48 1 8208 
410000 21654 -1.92489 1.78701 4544.34 1297.72 1 8208 
410000 21654 -0.51219 0.382643 2652.84 2335.99 -1 8208 
410000 21654 -1.6578 1.65936 6337.65 2330.18 1 8208 
410000 21654 -1.45994 -2.48107 5242.58 2309.73 -1 8208 
410000 21654 -1.30309 -2.82236 1545.13 778.679 -1 8208 
410000 21654 1.90597 1.46427 7825.21 2276.2 -1 8208 
410000 21654 -2.10986 -1.87986 8897.05 2126.1 1 8208 
410000 21654 -2.01265 -2.27128 3394.57 890.59 -1 8208 
410000 21654 2.11575 1.7856 8823.54 2096.5 -1 8208 
410000 21654 -1.76114 1.5206 6076.84 2028.15 1 8208 
410000 21654 1.14923 -1.04974 3335.71 1919.45 -1 8208 
410000 21654 0.128316 1.32051 1933.05 1912.24 1 8208 
410000 21654 0.110003 -2.89847 1915.91 1899.32 1 8208 
410000 21654 -2.26629 -0.306146 9078.17 1862.49 -1 8208 
410000 21654 1.73789 2.85178 5429.79 1852.17 -1 8208 
410000 21654 0.335341 -2.91186 1950.55 1841.06 -1 8208 
410000 21654 -1.38059 0.0916877 3890.4 1838.82 1 8208 
410000 21654 -1.21378 0.355303 1730.63 941.778 1 8208 
410000 21654 -1.5075 0.0853532 4346.72 1834.33 -1 8208 
410000 21654 1.00901 0.0881775 2809.73 1806.14 -1 8208 
410000 21654 -1.62508 -0.70951 4635.71 1756.57 -1 8208 
410000 21654 -1.70998 -3.00611 4924.65 1724.32 -1 8208 
410000 21654 -0.504281 2.04835 1894.85 1672.5 -1 8208 
410000 21654 -0.402396 1.93722 1480.91 1362.52 -1 8208 
410000 21654 -0.484381 2.88709 1001.62 885.873 1 8208 
410000 21654 -1.13066 2.97364 2859.19 1669.79 -1 8208 
410000 21654 1.63066 -3.05495 4350.56 1639.93 1 8208 
410000 21654 0.0445446 0.762067 1636.47 1628.89 1 8208 
410000 21654 0.0498326 1.47999 1613.62 1605.58 -1 8208 
410000 21654 0.029424 1.3394 1026.31 1016.33 -1 8208 
410000 21654 1.77568 0.378454 4832.22 1590.54 1 8208 
410000 21654 1.98314 2.28072 5862.83 1583.42 1 8208 
410000 21654 -1.42564 -1.36568 3485.88 1582.9 -1 8208 
410000 21654 -0.968703 -1.19929 2382.87 1578.44 -1 8208 
410000 21654 -0.81 -2.19444 2041.93 1513.05 1 8208 
410000 21654 0.329867 0.351919 1589.73 1501.18 1 8208 
410000 21654 -0.53688 -2.20593 1721.92 1495.5 -1 8208 
410000 21654 -1.84789 -0.952841 4820.61 1481.74 -1 8208 
410000 21654 0.299943 -0.247138 1552.76 1479.42 1 8208 
410000 21654 0.895217 3.12731 2108.89 1473.38 1 8208 
410000 21654 0.953027 -3.12247 1965.82 1316.4 1 8208 
410000 21654 -1.39087 1.64932 3093.35 1448.35 1 8208 
410000 21654 -0.224477 -1.84168 1488.07 1444.96 1 8208 
410000 21654 0.402845 0.191706 1540.23 1417.32 -1 8208 
410000 21654 -1.81797 0.535578 4403.86 1392.55 1 8208 
410000 21654 -0.466458 -1.29328 1530.2 1371.85 1 8208 
410000 21654 -1.8014 -2.48508 4251.35 1365.56 1 8208 
410000 21654 1.15231 1.23486 2373.94 1361.43 1 8208 
410000 21654 1.1701 3.03267 2288.83 1293.4 1 8208 
410000 21654 -0.0236264 -2.06716 1296.13 1288.23 -1 8208 
410000 21654 1.82389 0.710962 4076.57 1281.73 -1 8208 
410000 21654 1.51045 1.15813 3043.13 1280.08 -1 8208 
410000 21654 -1.92575 1.3973 4207.29 1200.38 1 8208 
410000 21654 1.26716 -2.28729 2283.97 1189.7 1 8208 
410000 21654 1.09889 -2.68117 1981.16 1185.48 1 8208 
410000 21654 0.198329 0.978447 1204 1172.74 -1 8208 
410000 21654 -0.748768 0.203366 1519.48 1169.58 -1 8208 
410000 21654 0.722619 2.117 1490.23 1165.82 1 8208 
410000 21654 -1.09306 2.02612 1938.34 1165.14 -1 8208 
410000 21654 -0.855608 0.853204 1602.76 1149.58 1 8208 
410000 21654 0.727979 1.76005 1469.61 1145.73 1 8208 
410000 21654 2.08107 -1.25371 4641.92 1140.31 1 8208 
410000 21654 -0.9832 2.97992 1723.65 1127.62 -1 8208 
410000 21654 -1.83833 0.798362 3608.12 1118.81 1 8208 
410000 21654 -0.654237 -2.22927 1364.98 1111.37 1 8208 
410000 21654 -1.96557 -2.96246 4029.37 1106.45 -1 8208 
410000 21654 0.567 -1.87412 1294.8 1104.85 -1 8208 
410000 21654 -1.04361 2.49798 1694.53 1058.25 1 8208 
410000 21654 -0.0396923 1.58616 1053.87 1043.77 1 8208 
410000 21654 -0.0972562 1.59105 976.744 962.166 1 8208 
410000 21654 2.29301 -0.604263 5176.7 1034.38 1 8208 
410000 21654 -0.218816 2.17179 1060.79 1026.89 1 8208 
410000 21654 0.268223 -1.57165 1055.92 1010.1 -1 8208 
410000 21654 0.285786 -0.759718 1026.86 977.156 1 8208 
410000 21654 1.23492 2.7856 1855.73 992.493 1 8208 
410000 21654 1.90161 -2.56675 3368.84 983.337 1 8208 
410000 21654 -0.780226 2.25645 1302.75 981.153 1 8208 
410000 21654 1.97611 -1.78177 3583.08 973.821 -1 8208 
410000 21654 -1.32494 -1.04596 1934.57 958.109 1 8208 
410000 21654 0.315545 -0.852991 1013.55 955.911 1 8208 
410000 21654 -1.12273 -1.75699 1624.47 952.423 -1 8208 
410000 21654 -2.31343 -0.450944 4799.58 939.961 1 8208 
410000 21654 -2.26515 -0.60652 4011.87 823.601 1 8208 
410000 21654 1.94574 2.96256 3265.18 913.568 -1 8208 
410000 21654 2.25492 0.24579 4379.1 908.121 -1 8208 
410000 21654 1.50317 2.40091 2038.36 861.986 1 8208 
410000 21654 1.53036 1.45173 2088.58 861.776 -1 8208 
410000 21654 -1.91808 -0.667389 2978.12 855.488 1 8208 
410000 21654 -2.35181 2.91308 4516.5 851.781 1 8208 
410000 21654 -2.21959 -0.989266 3959.34 849.828 1 8208 
410000 21654 2.13411 2.79284 3623.47 845.202 -1 8208 
410000 21654 -1.56133 -1.21933 2050.25 822.311 1 8208 
410000 21654 0.606537 2.63685 967.634 804.87 1 8208 
410000 21654 -2.39159 -0.877607 4104.34 744.301 1 8208 
410000 21654 -0.119472 -1.6806 739.855 721.416 -1 8208 
410000 21654 0.295752 -1.07068 749.402 705.223 1 8208 
410000 21654 2.31086 2.25267 3064.61 601.324 -1 8208 
410000 21654 -0.83355 0.547707 15940.4 11652 1 8208 
410000 21654 0.811964 2.76085 6970.9 5169.65 1 8208 
410000 21654 0.428002 -2.07801 4029.68 3684.6 1 8208 
410000 21654 -0.0178584 2.38501 2210.64 2205.88 1 8208 
410000 21654 0.48268 1.23799 1264.07 1122.96 1 8208 
410000 21654 1.16766 -2.764 1836.6 1038.86 -1 8208 
410000 21653 -0.936647 2.29292 4796.51 3257.84 1 8208 
410000 21653 -2.49924 0.976287 18848.1 3075.8 1 8208 
410000 21653 -0.020294 0.72608 3049.92 3046.1 -1 8208 
410000 21653 -1.99974 -2.15335 7162.83 1904.01 1 8208 
410000 21653 -0.630925 -0.0070224 2192.57 1814.78 -1 8208 
410000 21653 -0.846124 -0.651623 2482.14 1796.02 -1 8208 
410000 21653 1.68556 1.21022 4703.16 1684.74 -1 8208 
410000 21653 1.34344 1.10732 3231.05 1577.28 -1 8208 
410000 21653 -0.774709 -0.724999 2002.02 1518.29 -1 8208 
410000 21653 -0.573839 -0.839986 1734.89 1479 -1 8208 
410000 21653 -1.16887 -0.324256 2605.05 1474.21 1 8208 
410000 21653 -0.978925 3.08498 2236.79 1470 1 8208 
410000 21653 1.18611 -0.0901184 2579.37 1438.99 1 8208 
410000 21653 2.20163 2.15362 6445.6 1408.49 1 8208 
410000 21653 -1.6602 -1.53767 3681.18 1349.81 1 8208 
410000 21653 -0.353571 2.53828 1415.8 1325.2 -1 8208 
410000 21653 -1.10668 2.3984 2210.81 1315.31 -1 8208 
410000 21653 2.3544 2.5056 6933.53 1304.65 -1 8208 
410000 21653 0.332125 0.933158 1355.93 1277.62 -1 8208 
410000 21653 -1.43642 0.849402 2768.73 1244.64 1 8208 
410000 21653 -0.215303 0.817345 1272.13 1235.7 1 8208 
410000 21653 1.95664 0.220141 4218.59 1168.46 -1 8208 
410000 21653 -0.995342 -2.92553 1768.06 1146.27 -1 8208 
410000 21653 -0.867697 1.33091 1569.2 1115.88 -1 8208 
410000 21653 -0.30975 -1.06882 1174.09 1111.99 1 8208 
410000 21653 1.96845 -2.96736 4059.72 1111.7 -1 8208 
410000 21653 1.17487 -2.00683 1973.73 1110.25 1 8208 
410000 21653 0.433173 -0.937826 1199.11 1087.34 1 8208 
410000 21653 0.798628 2.40763 1440.2 1072.75 -1 8208 
410000 21653 -0.1258 0.124369 1068.97 1051.49 1 8208 
410000 21653 1.4782 -0.0263812 2419.57 1047.25 -1 8208 
410000 21653 -1.33799 -0.579772 2117.41 1037.28 -1 8208 
410000 21653 1.4283 1.64667 2219.2 1004.15 1 8208 
410000 21653 1.66029 -0.264872 2738 1003.29 -1 8208 
410000 21653 1.24786 1.6376 1846.01 976.513 -1 8208 
410000 21653 -0.256006 -0.606911 1014.39 972.691 -1 8208 
410000 21653 1.93405 1.71003 3403.96 963.21 1 8208 
410000 21653 1.85186 2.52895 3077.99 941.953 1 8208 
410000 21653 -0.136228 -2.97716 909.707 890.659 -1 8208 
410000 21653 -2.19187 1.29669 4032.13 889.202 -1 8208 
410000 21653 1.19331 2.11097 1602.83 886.785 -1 8208 
410000 21653 -1.85105 -2.86676 2810.11 860.465 1 8208 
410000 21653 1.10966 0.815543 1432.44 847.826 1 8208 
410000 21653 0.462755 0.508097 947.208 844.791 -1 8208 
410000 21653 -0.0348762 1.65364 834.643 822.391 1 8208 
410000 21653 -2.23882 3.08513 3791.1 798.527 1 8208 
410000 21653 -2.22286 2.65798 3634.23 777.468 -1 8208 
410000 21653 1.30803 -0.380461 1533.79 769.629 -1 8208 
410000 21653 -2.01418 2.18954 2909.44 761.952 1 8208 
410000 21653 2.27564 -1.40816 3454.08 701.694 -1 8208 
410000 21653 2.17522 -2.77117 2712.6 607.56 1 8208 
410000 21653 -0.606953 2.7337 23008.9 19336.1 -1 8208 
410000 21653 -0.620441 2.74028 18244.1 15219.1 1 8208 
410000 21653 -0.631512 2.65449 7346.28 6089.74 1 8208 
410000 21653 -0.675873 2.73625 5404.43 4366.71 -1 8208 
410000 21653 -0.695205 2.57716 16538 13213.6 -1 8208 
410000 21653 -0.696316 2.4444 11769.5 9397.04 1 8208 
410000 21653 -0.781602 2.08709 2275.04 1718.55 -1 8208 
410000 21653 -1.21969 1.35046 13941.6 7573.6 -1 8208 
410000 21653 -1.27074 1.35062 11186.3 5819.49 1 8208 
410000 21653 -1.35108 1.50925 11860.6 5756.4 -1 8208 
410000 21653 0.0996202 2.87883 4326.74 4303.12 1 8208 
410000 21653 -1.17225 0.380893 6355.94 3591.14 1 8208 
410000 21653 -1.2602 0.468959 4481.89 2351.73 1 8208 
410000 21653 -0.761263 -2.095 3764.71 2885 -1 8208 
410000 21653 -1.08582 1.42071 4638.73 2810.51 -1 8208 
410000 21653 -1.23953 1.48758 5245.04 2801.22 1 8208 
410000 21653 -0.95094 0.609967 4061.39 2729.18 -1 8208 
410000 21653 -1.24856 1.33989 5124.45 2715.92 1 8208 
410000 21653 0.717154 2.34633 2806.11 2209.64 -1 8208 
410000 21653 0.75075 1.63145 2739.87 2112.49 1 8208 
410000 21653 0.826951 0.900214 1526.6 1116.27 -1 8208 
410000 21653 1.06535 1.66504 2967.08 1825.87 -1 8208 
410000 21653 2.21291 1.21426 8237.18 1780.43 1 8208 
410000 21653 -0.447849 -2.18368 1930.9 1747.64 1 8208 
410000 21653 1.75247 -2.55684 4805.26 1616.66 1 8208 
410000 21653 -0.668708 2.77285 1856 1502.17 -1 8208 
410000 21653 -0.634512 2.37988 1778.2 1467.3 1 8208 
410000 21653 -0.665582 2.45562 1749.17 1417.79 1 8208 
410000 21653 0.73887 -0.967733 1852.22 1436.64 1 8208 
410000 21653 0.644704 -2.19349 1498.77 1228.07 1 8208 
410000 21653 1.86996 -1.05531 3935.51 1184.27 -1 8208 
410000 21653 -2.23063 -0.549558 5244.22 1113.83 -1 8208 
410000 21653 1.57216 -2.1477 2785.56 1107.37 -1 8208 
410000 21653 1.03573 2.27528 1754.86 1102.92 -1 8208 
410000 21653 -1.98233 -2.81908 3732.89 1008.54 -1 8208 
410000 21653 -0.488988 0.692596 1049.4 927.021 -1 8208 
410000 21653 -1.24079 -0.953641 1661.56 883.622 1 8208 
410000 21653 -0.0797246 0.793864 30284 30187.7 -1 8208 
410000 21653 -0.609566 2.79321 24678.4 20709.8 -1 8208 
410000 21653 -1.25917 1.3127 10379 5453.01 -1 8208 
410000 21653 -1.1705 1.38184 9463.83 5355.57 -1 8208 
410000 21657 -0.014593 2.88856 4913.8 4911.29 1 8208 
410000 21657 0.465754 0.995565 3234.05 2909.69 1 8208 
410000 21657 1.04546 2.49851 4518.29 2825.91 -1 8208 
410000 21657 0.958392 -2.7015 3799.61 2538.98 1 8208 
410000 21657 0.359811 2.71934 2539.06 2379.52 1 8208 
410000 21657 -2.33894 -0.296189 11429.4 2183.79 1 8208 
410000 21657 -0.718079 2.61829 2713.62 2135.42 1 8208 
410000 21657 1.34988 -2.74532 4335.65 2105.52 -1 8208 
410000 21657 -1.21943 0.226343 3682.07 1999.34 -1 8208 
410000 21657 -0.100262 -1.39837 1990.14 1975.3 1 8208 
410000 21657 -1.49308 -0.651594 4600.39 1966.98 1 8208 
410000 21657 -1.01767 -0.617295 3056.09 1951.88 -1 8208 
410000 21657 -2.27736 0.415702 9396.07 1906.95 1 8208 
410000 21657 -0.540542 -2.78743 2018.18 1751.22 -1 8208 
410000 21657 1.73825 -3.00029 5024.26 1713.16 -1 8208 
410000 21657 0.737987 -2.06531 2204.94 1712.6 1 8208 
410000 21657 -0.783683 0.756902 2080 1568.5 -1 8208 
410000 21657 0.0377573 2.17354 1491.04 1483.43 1 8208 
410000 21657 -0.213179 -2.14933 1436.61 1397.93 -1 8208 
410000 21657 -0.30412 1.13564 1454.2 1383.03 -1 8208 
410000 21657 2.23966 -2.52523 6507.58 1370.18 1 8208 
410000 21657 -0.267187 3.0278 1406.53 1351.07 -1 8208 
410000 21657 0.504651 2.61227 1497.2 1319.11 -1 8208 
410000 21657 0.541403 -3.11381 1514.49 1311.15 1 8208 
410000 21657 0.724614 2.4066 1671.41 1307.13 1 8208 
410000 21657 -2.16118 3.04384 5731.59 1302.75 1 8208 
410000 21657 -0.807185 -0.181337 1756.21 1302.72 -1 8208 
410000 21657 1.76516 -1.9128 3906.6 1298.41 1 8208 
410000 21657 1.30255 -0.35086 2487.41 1257.3 -1 8208 
410000 21657 1.55844 -0.164194 3086.26 1242.71 -1 8208 
410000 21657 0.553078 2.92437 1355.93 1165.82 1 8208 
410000 21657 1.08784 1.70012 1922.47 1160.37 1 8208 
410000 21657 0.593523 -1.66213 1354.99 1140.86 -1 8208 
410000 21657 -2.32016 3.03923 5498.86 1069.93 1 8208 
410000 21657 -1.62722 -2.21198 2801.1 1058.47 1 8208 
410000 21657 1.71663 2.23785 3023.81 1051.48 1 8208 
410000 21657 1.80564 2.97997 3285.42 1050.68 -1 8208 
410000 21657 -0.313298 0.957659 1109.87 1049.15 1 8208 
410000 21657 1.78675 1.1265 3220.77 1048.54 1 8208 
410000 21657 1.07519 -2.26312 1691.77 1030.63 -1 8208 
410000 21657 1.47427 1.2427 2364.33 1026.89 1 8208 
410000 21657 -0.599406 0.417919 1224.27 1026.32 1 8208 
410000 21657 2.10898 -0.608572 4256.26 1017.55 1 8208 
410000 21657 1.81692 2.16989 3148.55 996.12 -1 8208 
410000 21657 1.40086 -1.51518 2144.72 994.253 -1 8208 
410000 21657 2.18521 1.94326 4363.59 968.66 1 8208 
410000 21657 -1.02649 2.43406 1526.37 965.208 1 8208 
410000 21657 1.30921 -2.50517 1912.9 960.317 1 8208 
410000 21657 1.19818 -1.84615 1724.2 950.568 -1 8208 
410000 21657 -1.18468 -0.462672 1686.16 939.941 1 8208 
410000 21657 -0.82932 0.673649 1273.66 928.109 1 8208 
410000 21657 -0.0868518 2.05018 928.558 914.557 -1 8208 
410000 21657 2.06209 0.180412 3645.74 911.953 1 8208 
410000 21657 2.07497 1.34464 3619.79 894.226 1 8208 
410000 21657 2.38807 0.0724886 4552.65 828.548 -1 8208 
410000 21657 -1.46705 -2.72102 1788.69 780.921 -1 8208 
410000 21657 -2.21037 1.89133 2872.19 621.71 1 8208 
410000 21657 0.0677583 -0.943197 21850.3 21799.8 -1 8208 
410000 21657 1.35506 2.77578 37361.4 18071.1 1 8208 
410000 21657 1.30794 2.98412 6216.84 3131.98 1 8208 
410000 21657 0.446529 -1.91523 18993.2 17244.7 -1 8208 
410000 21657 0.459577 -1.8904 12562.6 11342.8 1 8208 
410000 21657 0.453057 -1.88829 11911.1 10784.4 1 8208 
410000 21657 0.48405 -1.94282 10555.9 9428.61 -1 8208 
410000 21657 0.458628 -1.8853 9607.04 8677.32 -1 8208 
410000 21657 0.476336 -1.89163 9345.6 8376.19 -1 8208 
410000 21657 -0.0369712 2.03229 16028.9 16017.3 1 8208 
410000 21657 -0.0369358 2.06271 5147.02 5141.62 -1 8208 
410000 21657 0.441479 -1.96523 11173.6 10165.9 1 8208 
410000 21657 0.493122 -1.94891 4750.21 4224.08 1 8208 
410000 21657 0.000876025 1.89932 3913.74 3911.25 -1 8208 
410000 21657 1.63434 2.72236 9875.81 3711.53 -1 8208 
410000 21657 0.0970111 1.90915 3182.9 3164.93 -1 8208 
410000 21657 0.152728 2.25346 1982.07 1954.31 1 8208 
410000 21657 1.47744 2.665 7056.03 3060.63 1 8208 
410000 21657 -1.88878 -2.35659 9939.69 2939.33 1 8208 
410000 21657 -0.175689 2.83557 2817.05 2770.72 -1 8208 
410000 21657 0.0338338 -2.73555 2461.03 2455.66 1 8208 
410000 21657 0.297838 2.39414 2548.25 2435.6 -1 8208 
410000 21657 -0.359722 -2.59365 2538.01 2378.6 1 8208 
410000 21657 -2.43565 -1.79892 11287.2 1961 -1 8208 
410000 21657 1.14429 -0.413143 2928.27 1691.37 -1 8208 
410000 21657 -2.19746 0.130242 7367.26 1616.54 1 8208 
410000 21657 1.22047 -2.91922 2940.45 1594.59 -1 8208 
410000 21657 2.15555 -2.00742 6852.76 1566.29 -1 8208 
410000 21657 -2.07531 1.1138 6275.52 1550.55 1 8208 
410000 21657 -1.0417 0.444864 2195.04 1374.76 -1 8208 
410000 21657 -1.31604 2.67707 2610.73 1304.54 1 8208 
410000 21657 -1.52784 2.76935 2912.24 1205.71 1 8208 
410000 21657 -1.97824 -2.18526 4242.12 1150.82 1 8208 
410000 21657 0.605113 0.717113 1312.15 1097.56 -1 8208 
410000 21657 0.271811 -2.09981 1114.22 1065.83 1 8208 
410000 21657 -1.61075 3.04641 2747.82 1054.21 1 8208 
410000 21657 2.29699 0.340339 5128.97 1020.84 1 8208 
410000 21657 1.60449 -1.15146 2618.91 1010.45 -1 8208 
410000 21657 -2.29862 -0.101461 4770.06 947.837 1 8208 
410000 21657 0.888439 3.10357 1323.31 925.855 -1 8208 
410000 21657 -0.460604 -0.457428 953.588 851.396 1 8208 
410000 21657 -1.99333 -2.15331 3129.52 836.363 -1 8208 
410000 21657 -1.96056 -3.00137 11146.8 3077.27 1 8208 
410000 21657 -2.0133 2.98018 5971.75 1566.64 -1 8208 
410000 21655 -0.845262 -1.15938 6241.21 4524.71 -1 8208 
410000 21655 0.949093 1.86507 4352.71 2929.16 1 8208 
410000 21655 -1.84172 -0.457432 8275.33 2559.32 -1 8208 
410000 21655 1.45014 -1.05871 5714.39 2539.97 -1 8208 
410000 21655 -0.22643 -0.179999 2410.07 2345.63 -1 8208 
410000 21655 -0.902485 1.79046 3211.96 2235.19 -1 8208 
410000 21655 0.387006 1.73882 2365.59 2195.03 -1 8208 
410000 21655 1.87004 -2.13503 7221.46 2173.85 1 8208 
410000 21655 1.37679 0.716054 4561.52 2163.64 1 8208 
410000 21655 0.891463 -2.92933 2764.98 1938.71 1 8208 
410000 21655 0.839831 2.95534 2583.14 1877.43 1 8208 
410000 21655 -1.92239 -3.07423 6435.05 1842.48 1 8208 
410000 21655 1.14622 2.06426 3161.9 1823.75 -1 8208 
410000 21655 2.2421 -2.05946 8518.99 1789.59 1 8208 
410000 21655 1.27811 0.272008 3323.9 1716.96 1 8208 
410000 21655 -0.588133 -0.959416 1976.48 1673.65 -1 8208 
410000 21655 -0.964251 2.84921 2466.56 1639.5 1 8208 
410000 21655 -0.110117 -0.0654076 1622.8 1607.04 -1 8208 
410000 21655 -1.11731 1.54265 2593.9 1530.91 -1 8208 
410000 21655 1.0949 -1.01681 2514.63 1510.93 1 8208 
410000 21655 -1.58439 0.0773169 3669.85 1443.38 1 8208 
410000 21655 -1.96788 -0.140926 4958.9 1358.95 1 8208 
410000 21655 -0.375658 0.428351 1451.17 1348.19 1 8208 
410000 21655 2.01663 -3.10669 5152.67 1347.3 -1 8208 
410000 21655 -0.763109 0.613083 1761.23 1344.76 -1 8208 
410000 21655 -2.24066 -1.54026 6305.22 1326.26 -1 8208 
410000 21655 -0.123652 2.73009 1312.74 1295.38 -1 8208 
410000 21655 -0.429938 -0.442788 1412.79 1285.25 -1 8208 
410000 21655 -0.528499 2.51221 1412.43 1229.74 1 8208 
410000 21655 2.236 -3.08417 5574.75 1177.89 1 8208 
410000 21655 0.154811 1.01032 1174.14 1151.98 -1 8208 
410000 21655 -2.15468 1.23136 5026.64 1149.67 -1 8208 
410000 21655 -1.37114 0.864984 2281.57 1086.07 -1 8208 
410000 21655 0.462677 -0.530555 1183.82 1060.06 1 8208 
410000 21655 -1.42049 -0.330912 2302.19 1049.12 -1 8208 
410000 21655 -1.80741 2.52711 3252.29 1038.32 -1 8208 
410000 21655 1.1643 1.19541 1830.45 1038.23 1 8208 
410000 21655 -0.231386 -3.14033 1074 1037.01 1 8208 
410000 21655 -1.16596 -2.40945 1824.38 1033.36 -1 8208 
410000 21655 -0.477601 -1.42126 1154.72 1026.89 -1 8208 
410000 21655 0.496723 1.88379 1141.03 1005.81 -1 8208 
410000 21655 -0.839921 -2.49254 1371.67 993.15 1 8208 
410000 21655 -0.830796 2.82753 1343.18 978.387 -1 8208 
410000 21655 0.348193 -0.22979 1043.52 974.478 1 8208 
410000 21655 0.767527 -2.65849 1281.66 973.069 1 8208 
410000 21655 -0.3323 -1.77258 1029.72 966.369 -1 8208 
410000 21655 0.857706 -2.039 1297.31 927.274 -1 8208 
410000 21655 -2.05328 -0.0228968 3672.88 926.619 1 8208 
410000 21655 -0.45003 -0.531189 975.759 875.557 1 8208 
410000 21655 -2.0553 -2.79831 3203.52 806.448 1 8208 
410000 21655 0.0514359 -0.432918 801.981 788.7 -1 8208 
410000 21655 -1.47791 2.43961 1808.62 781.992 -1 8208 
410000 21655 -2.01991 1.96052 2769.14 721.122 -1 8208 
410000 21655 2.18141 1.35937 3232.58 719.949 -1 8208 
410000 21655 0.431881 0.730701 51643.1 47174.5 -1 8208 
410000 21655 0.452451 0.953911 2686.56 2429.94 1 8208 
410000 21655 1.47689 -2.89882 60878.1 26424.8 1 8208 
410000 21655 1.45555 -2.86426 19801.7 8761.35 1 8208 
410000 21655 1.49384 -2.86564 36615 15651.7 -1 8208 
410000 21655 -0.0956146 -0.0644881 14436.9 14370.4 1 8208 
410000 21655 -0.153607 -0.186015 3579.77 3535.26 -1 8208 
410000 21655 1.43257 -2.93828 26571 12000.7 -1 8208 
410000 21655 -0.856372 -1.1265 15303.2 11011.8 1 8208 
410000 21655 1.43115 -2.84114 17575.4 7947.84 -1 8208 
