runNumber() eventNumber() neutralFE.eta() neutralFE.phi() neutralFE.e() neutralFE.pt() charge() signalType()
410000 21664 0.465991 -2.90255 2011.92 1811.64 0 4112 
410000 21664 0.548254 -2.18953 2058 1783.22 0 4112 
410000 21664 0.192312 2.68318 1760.01 1727.96 0 4112 
410000 21664 -0.719013 -1.31276 2184.13 1720.03 0 4112 
410000 21664 1.20379 1.88621 3105.99 1709.98 0 4112 
410000 21664 -3.27234 -2.01389 22331 1691.05 0 4112 
410000 21664 0.452717 -2.34151 1850.98 1676.25 0 4112 
410000 21664 1.84371 -1.3103 5410.13 1670.27 0 4112 
410000 21664 1.05462 -1.71928 2651.78 1647.47 0 4112 
410000 21664 -0.413304 2.30946 1787.02 1644.55 0 4112 
410000 21664 1.67928 -0.828628 4479.24 1614.66 0 4112 
410000 21664 -0.726956 2.88074 2005.8 1571.85 0 4112 
410000 21664 0.0695917 0.280122 1574.01 1570.21 0 4112 
410000 21664 0.174477 -0.835716 1571 1547.39 0 4112 
410000 21664 0.570921 3.10277 1781.01 1525.56 0 4112 
410000 21664 -0.313045 -2.51094 1506.74 1435.81 0 4112 
410000 21664 -1.87251 1.48889 4715.99 1416.56 0 4112 
410000 21664 0.865771 0.512092 1932.13 1381.3 0 4112 
410000 21664 0.112837 2.73255 1389.07 1380.28 0 4112 
410000 21664 0.34126 0.0537252 1452.9 1372.21 0 4112 
410000 21664 1.17852 3.09375 2382.03 1339.23 0 4112 
410000 21664 -1.7224 -2.75528 3862.84 1337.42 0 4112 
410000 21664 0.775181 0.581989 1738.73 1321.42 0 4112 
410000 21664 -0.124749 -2.39359 1311 1300.86 0 4112 
410000 21664 1.31119 -1.02323 2525.97 1269.31 0 4112 
410000 21664 -1.12263 -1.2147 2140.67 1259.83 0 4112 
410000 21664 -1.0465 -1.71441 2013.52 1258.92 0 4112 
410000 21664 -4.28882 1.7376 45693.5 1253.7 0 4112 
410000 21664 -0.218949 -0.916667 1269 1239.18 0 4112 
410000 21664 -1.24876 1.23168 2317.78 1228.65 0 4112 
410000 21664 0.0116545 0.928107 1199.98 1199.9 0 4112 
410000 21664 -1.11642 1.3684 2008.02 1187.7 0 4112 
410000 21664 0.545797 0.328937 1352.99 1173.78 0 4112 
410000 21664 -1.27507 0.506225 2212.99 1147.12 0 4112 
410000 21664 0.429935 -2.5185 1179.98 1078.74 0 4112 
410000 21664 -0.610285 1.61353 1257 1054.46 0 4112 
410000 21664 -0.0788608 1.53857 1031.01 1027.81 0 4112 
410000 21664 2.27238 0.0448797 5016.03 1023.1 0 4112 
410000 21664 0.810749 -1.524 1352.02 1003.68 0 4112 
410000 21664 -0.765943 -1.72541 1304.01 996.982 0 4112 
410000 21664 0.844097 0.445428 1367.01 992.089 0 4112 
410000 21664 -0.168213 -1.44226 1002.01 988 0 4112 
410000 21664 -1.03494 -1.13288 1538 970.294 0 4112 
410000 21664 -1.5962 2.89925 2476.02 964.009 0 4112 
410000 21664 0.55378 2.50652 1113.22 961.914 0 4112 
410000 21664 -2.62393 -3.13766 6599.53 952.153 0 4112 
410000 21664 0.789616 0.540783 1261.02 949.36 0 4112 
410000 21664 0.562938 -2.49467 1087.01 934.922 0 4112 
410000 21664 0.667237 -0.246381 1149.97 934.189 0 4112 
410000 21664 -1.12753 -0.157078 1593.31 933.986 0 4112 
410000 21664 -1.8065 2.7978 2896.04 926.242 0 4112 
410000 21664 0.736632 -0.35802 1188.99 926.146 0 4112 
410000 21664 -0.682783 0.148637 1145 921.685 0 4112 
410000 21664 -2.78477 -2.86617 7399.73 910.297 0 4112 
410000 21664 0.75541 1.77324 1166.46 897.864 0 4112 
410000 21664 1.93879 -2.26644 3178.07 895.964 0 4112 
410000 21664 0.165089 2.8888 906.001 893.794 0 4112 
410000 21664 0.815127 -0.352581 1199.02 887.492 0 4112 
410000 21664 1.04354 -0.658498 1411 884.232 0 4112 
410000 21664 0.690871 -1.13453 1097.99 879.593 0 4112 
410000 21664 0.66634 -0.629246 1064.99 865.608 0 4112 
410000 21664 -1.12729 -2.17696 1475.49 865.093 0 4112 
410000 21664 1.7915 -2.12962 2665.02 864.539 0 4112 
410000 21664 -0.604487 -1.24244 1026.32 863.66 0 4112 
410000 21664 1.95631 -1.41703 3061.07 848.582 0 4112 
410000 21664 0.865022 0.102796 1173.33 839.263 0 4112 
410000 21664 1.85455 -1.13563 2733.93 835.377 0 4112 
410000 21664 0.0876816 1.41055 828.007 824.835 0 4112 
410000 21664 0.818436 1.89654 1107.98 818.28 0 4112 
410000 21664 -1.28523 2.40142 1551.98 797.508 0 4112 
410000 21664 1.17114 1.52239 1388.82 785.6 0 4112 
410000 21664 -1.10152 2.00066 1242.99 744.062 0 4112 
410000 21664 -0.534739 -0.894288 850.004 741.447 0 4112 
410000 21664 0.219171 -2.84285 746.712 729.13 0 4112 
410000 21664 -2.5248 -2.89115 4576.02 728.178 0 4112 
410000 21664 1.145 1.51448 1255.54 725.61 0 4112 
410000 21664 1.26064 -0.16158 1379.26 723.802 0 4112 
410000 21664 -0.271775 2.63801 748.008 721.209 0 4112 
410000 21664 0.0342206 -0.253441 721.003 720.581 0 4112 
410000 21664 1.66626 -2.11403 1964 716.616 0 4112 
410000 21664 0.0156043 -2.09386 710.631 710.544 0 4112 
410000 21664 -0.111042 1.05276 706.913 702.577 0 4112 
410000 21664 -1.57476 3.03977 1748.04 694.13 0 4112 
410000 21664 1.40875 -1.22649 1456.96 672.14 0 4112 
410000 21664 1.16223 1.03827 1173.02 668.419 0 4112 
410000 21664 -1.57578 0.819285 1681 666.883 0 4112 
410000 21664 -0.108806 2.57454 656.001 652.137 0 4112 
410000 21664 -1.32903 -1.7247 1273.77 630.25 0 4112 
410000 21664 1.87602 -2.25944 2006.96 600.825 0 4112 
410000 21664 -0.117775 1.03544 601.004 596.859 0 4112 
410000 21664 -0.151583 -2.61418 603.001 596.139 0 4112 
410000 21664 0.466389 0.0360263 649.004 584.296 0 4112 
410000 21664 -0.0105048 -0.633334 577.995 577.963 0 4112 
410000 21664 -0.363309 2.70344 611.001 572.781 0 4112 
410000 21664 -2.1798 -1.22092 2557.02 570.914 0 4112 
410000 21664 1.84768 2.50777 1848.01 568.384 0 4112 
410000 21664 -2.07405 2.54702 2293.67 567.555 0 4112 
410000 21664 -2.23173 2.12178 2663.03 565.202 0 4112 
410000 21664 -0.775434 -2.90715 739.017 561.555 0 4112 
410000 21664 2.17197 -0.344061 2479.01 557.736 0 4112 
410000 21664 -1.03982 -2.99477 884.016 555.597 0 4112 
410000 21664 -0.181293 -3.08957 562.009 552.898 0 4112 
410000 21664 1.54714 -1.32824 1352.03 550.628 0 4112 
410000 21664 -1.32374 -2.77346 1103 548.266 0 4112 
410000 21664 -0.841037 2.18692 746.992 543.26 0 4112 
410000 21664 0.415354 -2.11156 589.995 542.521 0 4112 
410000 21664 0.310971 2.80082 564.991 538.732 0 4112 
410000 21664 -2.20251 1.04298 2444.08 533.746 0 4112 
410000 21664 -1.1673 0.970885 935.993 531.133 0 4112 
410000 21664 1.29309 -0.447778 1035.98 528.772 0 4112 
410000 21664 2.10572 0.731405 2189.07 525.285 0 4112 
410000 21664 -2.32885 3.0556 2719.17 524.759 0 4112 
410000 21664 1.54765 -1.95265 1283.99 522.672 0 4112 
410000 21664 -0.268355 1.16514 532.519 513.903 0 4112 
410000 21664 -0.730112 -0.0682804 642.004 502.121 0 4112 
410000 21664 0.834307 -1.60787 686.965 501.912 0 4112 
410000 21664 -1.31797 2.20506 1000.99 500.059 0 4112 
410000 21664 -2.14502 0.549848 2152 497.041 0 4112 
410000 21664 -1.74828 -2.89843 1455.07 491.68 0 4112 
410000 21664 1.59857 3.0857 1263.99 491.049 0 4112 
410000 21664 0.18639 -1.43983 498.012 489.485 0 4112 
410000 21664 0.691674 0.84383 602.008 482.032 0 4112 
410000 21664 -2.04809 1.29725 1893.92 480.566 0 4112 
410000 21664 2.47585 2.1809 2850.07 475.968 0 4112 
410000 21664 0.2891 2.45941 490.02 470.232 0 4112 
410000 21664 2.22554 1.22863 2184.05 466.355 0 4112 
410000 21664 2.28255 -2.10589 2207.07 445.709 0 4112 
410000 21664 2.38907 1.80966 2447.96 445.285 0 4112 
410000 21664 -1.41198 -0.899359 966.039 444.387 0 4112 
410000 21664 -0.486171 -0.919363 495.01 441.765 0 4112 
410000 21664 -0.970213 -3.08297 655.992 434.79 0 4112 
410000 21664 -2.04722 0.257546 1691.91 429.666 0 4112 
410000 21664 0.162684 -1.92871 431.001 425.36 0 4112 
410000 21664 -0.933387 -1.52195 609.004 414.806 0 4112 
410000 21664 0.936613 1.49975 607.013 412.474 0 4112 
410000 21664 0.81018 -2.60303 551.019 409.21 0 4112 
410000 21664 -0.653848 -1.13642 499.001 408.521 0 4112 
410000 21664 2.51842 1.17455 2536.01 406.099 0 4112 
410000 21664 -1.45465 1.71583 913.149 404.366 0 4112 
410000 21664 -1.0852 3.00672 664.996 403.29 0 4112 
410000 21664 -0.382986 3.13193 432.984 403.061 0 4112 
410000 21664 1.13835 1.50077 693.073 402.719 0 4112 
410000 21664 0.726263 1.9844 513.003 402.189 0 4112 
410000 21664 1.70049 2.78724 1135.02 401.122 0 4112 
410000 21664 -1.61407 2.44284 1043.95 399.805 0 4112 
410000 21664 2.2051 -0.547781 1815.05 395.377 0 4112 
410000 21664 2.40473 -0.43848 2206.14 395.162 0 4112 
410000 21664 0.141064 0.837549 398.996 395.059 0 4112 
410000 21664 0.86307 -1.83209 551.004 394.661 0 4112 
410000 21664 2.27515 1.41336 1932.01 392.999 0 4112 
410000 21664 -1.20507 -3.08942 708.987 389.91 0 4112 
410000 21664 -1.60084 -1.44281 990.979 384.18 0 4112 
410000 21664 0.38206 -2.22077 409.992 381.787 0 4112 
410000 21664 -0.892596 -1.43871 541.489 379.852 0 4112 
410000 21664 0.0191398 0.561762 379.002 378.933 0 4112 
410000 21664 2.16745 0.153234 1664.01 376.027 0 4112 
410000 21664 1.77238 -2.01223 1133.02 374.254 0 4112 
410000 21664 2.17159 1.50831 1661.01 373.84 0 4112 
410000 21664 -2.31966 -1.88957 1908.14 371.577 0 4112 
410000 21664 1.34115 1.61952 757.139 370.695 0 4112 
410000 21664 2.29108 -0.576442 1827.16 365.918 0 4112 
410000 21664 1.72268 0.610241 1037 358.942 0 4112 
410000 21664 1.59919 -0.775288 911.992 354.097 0 4112 
410000 21664 -0.521116 0.0536772 400.998 352.099 0 4112 
410000 21664 0.0936919 -0.257069 351.002 349.467 0 4112 
410000 21664 0.738891 1.84627 448.003 348.47 0 4112 
410000 21664 -2.42346 1.14609 1971.11 346.615 0 4112 
410000 21664 -1.3384 0.424047 706.008 346.49 0 4112 
410000 21664 -0.0140502 0.539891 345.994 345.96 0 4112 
410000 21664 -2.27568 2.99373 1700.01 345.626 0 4112 
410000 21664 -2.35031 0.941989 1819.05 343.73 0 4112 
410000 21664 1.28617 1.90026 660.979 339.38 0 4112 
410000 21664 -2.06926 2.83853 1343.03 333.871 0 4112 
410000 21664 -1.35676 -2.30411 685.999 331.313 0 4112 
410000 21664 2.42403 0.52613 1877.11 329.901 0 4112 
410000 21664 0.572711 0.841229 381.731 326.676 0 4112 
410000 21664 2.39709 -1.04373 1806.03 325.935 0 4112 
410000 21664 1.90994 -1.91925 1111.07 322.014 0 4112 
410000 21664 1.9974 -0.216861 1186 316.031 0 4112 
410000 21664 1.28996 -1.03769 614.993 314.741 0 4112 
410000 21664 -1.44029 0.754664 699.379 313.71 0 4112 
410000 21664 2.32289 -0.64465 1616.08 313.706 0 4112 
410000 21664 1.46235 1.49515 699.99 307.837 0 4112 
410000 21664 -1.66932 1.04098 835.027 303.815 0 4112 
410000 21664 0.427763 -1.13575 325.004 297.379 0 4112 
410000 21664 1.21116 -0.353667 536.025 293.293 0 4112 
410000 21664 -1.76999 -0.533515 882.025 292.007 0 4112 
410000 21664 0.864496 2.20829 402.006 287.653 0 4112 
410000 21664 0.890343 2.11771 408.01 286.677 0 4112 
410000 21664 -0.612158 1.66249 341.001 285.765 0 4112 
410000 21664 1.80276 -0.352654 885.998 284.375 0 4112 
410000 21664 0.766849 0.931531 369.997 282.716 0 4112 
410000 21664 0.51032 -1.91462 319.002 281.539 0 4112 
410000 21664 -0.123624 -1.40983 271.999 269.933 0 4112 
410000 21664 0.235324 1.11869 267.003 259.777 0 4112 
410000 21664 0.412028 1.51228 276.998 255.041 0 4112 
410000 21664 0.207716 -0.949193 260.002 254.492 0 4112 
410000 21664 -2.06253 -1.30941 997.997 249.719 0 4112 
410000 21664 -2.02329 0.0579124 956.008 248.463 0 4112 
410000 21664 -0.119856 2.73708 249.451 247.67 0 4112 
410000 21664 2.28378 2.42228 1200.98 242.241 0 4112 
410000 21664 2.00252 2.88312 876.977 232.537 0 4112 
410000 21664 2.3712 -2.50789 1250.05 231.412 0 4112 
410000 21664 0.282209 2.98335 240.009 230.759 0 4112 
410000 21664 2.39663 -0.649247 1273.99 230.022 0 4112 
410000 21664 -1.79734 2.60049 701.982 226.47 0 4112 
410000 21664 1.86067 2.30404 734.005 222.979 0 4112 
410000 21664 1.79444 -1.23025 655.982 212.213 0 4112 
410000 21664 1.33664 -2.37723 419.991 206.436 0 4112 
410000 21664 1.97564 -0.542143 737.973 200.812 0 4112 
410000 21664 1.92885 0.7284 692.029 196.965 0 4112 
410000 21664 2.01894 -2.50679 749.067 195.498 0 4112 
410000 21664 1.41371 -2.07642 421.018 193.375 0 4112 
410000 21664 0.588045 -1.04056 226.002 191.862 0 4112 
410000 21664 -0.190631 0.829526 184.006 180.712 0 4112 
410000 21664 -1.88216 -0.698847 606.036 180.37 0 4112 
410000 21664 -2.17155 -0.141717 798.008 179.613 0 4112 
410000 21664 -2.06591 0.334392 701.006 174.833 0 4112 
410000 21664 -2.40174 1.22899 937.974 168.505 0 4112 
410000 21664 -0.861483 -0.831755 232.186 166.489 0 4112 
410000 21664 -0.683928 0.435521 199.997 160.881 0 4112 
410000 21664 -0.795636 0.0183303 214.023 160.489 0 4112 
410000 21664 1.63983 -2.0515 423.992 158.552 0 4112 
410000 21664 -1.25624 -2.51036 293.988 154.857 0 4112 
410000 21664 -0.465971 1.13743 169.995 153.074 0 4112 
410000 21664 2.02349 1.44891 584.001 151.75 0 4112 
410000 21664 1.24446 1.91857 274.005 145.781 0 4112 
410000 21664 -1.26438 2.80293 275.996 144.376 0 4112 
410000 21664 1.23607 0.636361 266.014 142.537 0 4112 
410000 21664 1.36657 1.13016 290.992 139.335 0 4112 
410000 21664 -0.0418647 2.89887 139.003 138.881 0 4112 
410000 21664 -1.31482 -1.12735 267.995 134.246 0 4112 
410000 21664 0.188161 1.65989 131.011 128.726 0 4112 
410000 21664 0.258806 0.725719 131.999 127.699 0 4112 
410000 21664 2.13505 0.843029 536.026 125.01 0 4112 
410000 21664 -2.428 -1.39441 713.978 124.992 0 4112 
410000 21664 0.88333 -1.72362 177.008 124.991 0 4112 
410000 21664 -0.485623 0.941859 138.006 123.192 0 4112 
410000 21664 0.377688 0.00325435 128.999 120.315 0 4112 
410000 21664 0.089102 -1.81001 117.006 116.543 0 4112 
410000 21664 1.41975 -2.47753 251.018 114.676 0 4112 
410000 21664 0.436913 -1.03991 111.002 101.19 0 4112 
410000 21664 1.0189 1.92277 157.01 100.29 0 4112 
410000 21664 -1.06791 -3.08587 154.998 95.2949 0 4112 
410000 21664 1.41612 -1.82491 205.018 93.9636 0 4112 
410000 21664 -1.54323 0.476027 216.003 88.2836 0 4112 
410000 21664 1.14027 2.70591 152.001 88.1845 0 4112 
410000 21664 0.818542 1.84369 110.913 81.9071 0 4112 
410000 21664 -2.39833 1.86032 400.007 72.1015 0 4112 
410000 21664 -1.83078 -1.0323 208 65.0097 0 4112 
410000 21664 -0.00977203 2.80344 55.9952 55.9926 0 4112 
410000 21664 -0.10722 -0.539305 53.9994 53.6905 0 4112 
410000 21664 -1.0875 -2.11407 29.994 18.1567 0 4112 
410000 21664 -2.51723 -1.21608 96.0139 15.3931 0 4112 
410000 21664 -0.0644221 0.842972 9.00553 8.98688 0 4112 
410000 21664 -1.29052 2.01185 0 -3.07343 0 4112 
410000 21664 0.575558 -1.21768 0 -24.0065 0 4112 
410000 21664 1.84377 -2.41837 0 -62.9557 0 4112 
410000 21664 -0.0847557 2.90638 0 -115.576 0 4112 
410000 21664 0.93796 0.530582 0 -166.994 0 4112 
410000 21664 -2.18316 1.31736 0 -261.708 0 4112 
410000 21664 -0.354519 -0.395087 0 -334.747 0 4112 
410000 21664 -1.89834 2.78256 0 -387.132 0 4112 
410000 21664 1.43514 2.03082 0 -446.567 0 4112 
410000 21664 2.18205 2.98733 0 -495.021 0 4112 
410000 21664 0.939678 0.932385 0 -565.664 0 4112 
410000 21664 -0.549867 2.02867 0 -651.74 0 4112 
410000 21664 -0.894842 2.50192 0 -916.064 0 4112 
410000 21664 -0.221197 -0.661933 0 -980.896 0 4112 
410000 21664 -1.24445 1.71675 0 -1254.66 0 4112 
410000 21664 1.74989 0.974519 0 -1311.46 0 4112 
410000 21664 -0.160834 -0.741593 0 -1321.86 0 4112 
410000 21664 0.118675 2.11397 3985.44 3957.54 0 4112 
410000 21664 0.0525625 2.20165 992.752 991.383 0 4112 
410000 21664 0.28586 2.06646 881.31 846.488 0 4112 
410000 21664 0.163967 2.31282 3567.93 3520.5 0 4112 
410000 21664 0.159723 2.04463 3536.65 3492.02 0 4112 
410000 21664 -0.0355685 2.01639 202.002 201.874 0 4112 
410000 21664 0.0703662 2.2073 1342.03 1338.71 0 4112 
410000 21664 0.130363 2.27285 116.542 115.559 0 4112 
410000 21664 0.171167 2.19563 96.0015 94.6121 0 4112 
410000 21664 0.109288 1.92049 371.49 369.282 0 4112 
410000 21664 0.0398236 1.91427 270.117 269.903 0 4112 
410000 21664 0.159591 -2.30908 6442.39 6361.21 0 4112 
410000 21664 0.26193 -2.50835 5501.9 5318.42 0 4112 
410000 21664 0.130857 -2.38365 5922.96 5872.61 0 4112 
410000 21664 0.241801 -2.5229 3147.13 3057.32 0 4112 
410000 21664 0.183436 -2.39962 3241.12 3187.34 0 4112 
410000 21664 0.314381 -2.35449 4001.98 3812.04 0 4112 
410000 21664 0.0479673 -2.59312 3110.01 3106.43 0 4112 
410000 21664 0.0363748 -2.41406 1265 1264.17 0 4112 
410000 21664 0.130432 -2.62989 586.995 582.037 0 4112 
410000 21664 0.21614 -2.59017 126.005 123.118 0 4112 
410000 21664 -0.624929 -2.27762 757.038 629.969 0 4112 
410000 21664 -0.630761 -2.17013 293.958 243.824 0 4112 
410000 21656 -0.207201 -2.12526 38218.4 37412.4 0 4112 
410000 21656 -1.69206 2.90751 49387.8 17592 0 4112 
410000 21656 -1.58603 1.0365 38073.7 14963 0 4112 
410000 21656 -3.49626 1.23381 113460 6871.78 0 4112 
410000 21656 -1.65576 2.97865 18275.9 6733.89 0 4112 
410000 21656 -0.517629 2.98078 7218.07 6348.42 0 4112 
410000 21656 -1.40697 0.706541 13265.8 6129.61 0 4112 
410000 21656 -1.05794 1.34067 6976.59 4323.08 0 4112 
410000 21656 -0.218293 -2.25415 4015.29 3921.48 0 4112 
410000 21656 1.14232 1.62702 6717.21 3890.55 0 4112 
410000 21656 -1.63208 0.849466 10048.5 3784.74 0 4112 
410000 21656 -1.32059 -0.568189 7578.19 3777.2 0 4112 
410000 21656 -0.484905 1.13477 4151.29 3706.88 0 4112 
410000 21656 -1.65675 3.07932 9992.85 3678.57 0 4112 
410000 21656 4.50458 1.50767 122927 2718.39 0 4112 
410000 21656 2.37172 -1.7381 13844.8 2561.67 0 4112 
410000 21656 3.79957 2.78887 56750.7 2538.93 0 4112 
410000 21656 -0.894634 1.74839 3599.65 2521.47 0 4112 
410000 21656 -1.67717 1.06287 6337.65 2289.07 0 4112 
410000 21656 -3.68487 1.74375 45359.8 2275.67 0 4112 
410000 21656 2.67251 0.830722 16238.3 2232.78 0 4112 
410000 21656 0.778681 -1.20057 2904.95 2202.72 0 4112 
410000 21656 1.12943 -1.49979 3724.74 2180.05 0 4112 
410000 21656 -0.452181 -0.135763 2392.28 2166.95 0 4112 
410000 21656 2.56938 0.625944 12915.7 1966.72 0 4112 
410000 21656 0.532943 1.09084 2251.56 1965.73 0 4112 
410000 21656 -0.1436 0.701473 1888.06 1868.76 0 4112 
410000 21656 -0.0827249 -0.101018 1871.34 1864.95 0 4112 
410000 21656 -1.3561 1.43222 3755.32 1814.74 0 4112 
410000 21656 0.0348788 1.88015 1797.86 1796.77 0 4112 
410000 21656 0.579897 1.61916 2086.77 1779.15 0 4112 
410000 21656 -1.23244 -2.79532 3307.71 1777.78 0 4112 
410000 21656 -2.23738 0.936942 8171.29 1724.72 0 4112 
410000 21656 1.21163 -1.12858 3105.92 1698.77 0 4112 
410000 21656 -1.64497 2.55346 4508.83 1678.06 0 4112 
410000 21656 1.35284 -2.98929 3458.17 1675.92 0 4112 
410000 21656 -1.83073 3.09158 5279.68 1650.22 0 4112 
410000 21656 -0.0149842 2.17509 1599.38 1599.2 0 4112 
410000 21656 -2.5012 -1.53696 9778.21 1592.66 0 4112 
410000 21656 -0.743312 1.17581 2051.72 1591.45 0 4112 
410000 21656 -0.384961 -2.10885 1706.95 1587.84 0 4112 
410000 21656 3.15234 1.62342 18383.2 1568.98 0 4112 
410000 21656 -1.17706 0.550639 2751.33 1548.73 0 4112 
410000 21656 -1.09404 -1.52615 2497.86 1504.2 0 4112 
410000 21656 -1.97237 1.43001 5457.06 1489.61 0 4112 
410000 21656 -1.69674 -2.10068 3833.97 1359.7 0 4112 
410000 21656 -0.766724 0.34709 1769.01 1351.82 0 4112 
410000 21656 1.10473 -2.63326 2256.42 1347.23 0 4112 
410000 21656 -1.58174 2.32443 3411.96 1346.19 0 4112 
410000 21656 -2.04795 0.642295 5297.26 1344.32 0 4112 
410000 21656 -0.848253 1.07764 1839.23 1330.98 0 4112 
410000 21656 -1.47267 -2.32697 3037.87 1323.64 0 4112 
410000 21656 0.276819 -1.35043 1373.44 1322.44 0 4112 
410000 21656 -0.112603 0.929764 1308.94 1300.68 0 4112 
410000 21656 -2.36709 -1.81253 6957.95 1293.3 0 4112 
410000 21656 -0.860471 2.3464 1766.59 1267.63 0 4112 
410000 21656 3.32163 3.13684 17386.6 1253.47 0 4112 
410000 21656 1.72822 -0.360576 3573 1230.33 0 4112 
410000 21656 0.662157 2.9941 1493.96 1217.22 0 4112 
410000 21656 -0.021437 1.32592 1214.32 1214.04 0 4112 
410000 21656 -1.58132 3.01018 3052.02 1204.65 0 4112 
410000 21656 2.01548 2.80875 4584.68 1200.56 0 4112 
410000 21656 1.89481 3.0506 4059.89 1193.8 0 4112 
410000 21656 0.212484 -2.31651 1159.68 1133.98 0 4112 
410000 21656 1.06102 -2.40151 1820.91 1125.61 0 4112 
410000 21656 -0.397208 0.766629 1181.55 1094.1 0 4112 
410000 21656 2.03912 -0.207017 4223.19 1080.93 0 4112 
410000 21656 0.8987 -2.21236 1518.67 1060.71 0 4112 
410000 21656 0.787547 0.68444 1403.26 1057.88 0 4112 
410000 21656 -1.11909 -1.62192 1713.49 1011.31 0 4112 
410000 21656 -1.1001 -2.47245 1685.27 1009.96 0 4112 
410000 21656 -0.385736 -0.323811 1074.47 999.209 0 4112 
410000 21656 1.7599 1.22088 2979.63 995.882 0 4112 
410000 21656 -2.28725 1.32005 4939.04 992.83 0 4112 
410000 21656 -0.28425 -2.12604 1032.21 991.873 0 4112 
410000 21656 -2.04562 2.4655 3881.11 987.152 0 4112 
410000 21656 -2.02219 0.561555 3669.8 954.777 0 4112 
410000 21656 -0.843161 2.42917 1312.05 952.813 0 4112 
410000 21656 0.706855 -2.32159 1153.38 915.094 0 4112 
410000 21656 -2.16769 -0.548929 4048.99 914.77 0 4112 
410000 21656 -2.0546 -1.0515 3583.53 903.58 0 4112 
410000 21656 0.176118 -0.267012 910.592 896.65 0 4112 
410000 21656 0.760816 -2.05904 1159.01 889.045 0 4112 
410000 21656 -2.14636 0.313712 3795.64 875.52 0 4112 
410000 21656 -0.0116026 1.00055 861.846 861.788 0 4112 
410000 21656 0.0644098 -0.428266 847.901 846.145 0 4112 
410000 21656 -1.30861 2.78276 1666.44 839.26 0 4112 
410000 21656 -1.51664 -1.43228 2003.21 838.808 0 4112 
410000 21656 1.79296 -2.99175 2570.95 832.878 0 4112 
410000 21656 -1.37735 2.90616 1729.29 820.22 0 4112 
410000 21656 -0.507101 -2.65781 924.943 817.554 0 4112 
410000 21656 -2.15199 0.49865 3512.17 805.705 0 4112 
410000 21656 -0.0594574 -2.597 804.285 802.866 0 4112 
410000 21656 1.17737 -2.28904 1423.73 801.217 0 4112 
410000 21656 0.681164 -1.90883 986.366 794.75 0 4112 
410000 21656 -1.34568 -2.00723 1623.58 791.767 0 4112 
410000 21656 0.115124 1.72404 777.955 772.828 0 4112 
410000 21656 -1.75795 1.73679 2305.34 771.925 0 4112 
410000 21656 0.734959 0.139337 973.317 758.945 0 4112 
410000 21656 -0.633115 -1.52435 912.395 755.793 0 4112 
